desc_id,text_match_desc_ids,text_match_strings
mhh.h.illbk.23,mhh.c.illbk.23,"greatest men best, those who envy or calumniate <br>great men hate God, for there is no other God. <br>The Angel hearing this became almost blue <br>but mastering himself he grew yellow, & at last <br>white pink & smiling. and then replied, <br>Thou Idolater, is not God One? & is not he <br>visible in Jesus Christ? and has not Jesus Christ <br>given his sanction to the law of ten commandments <br>and are not all other men fools. sinners, & nothings? <br>The Devil answer'd; bray a fool in a morter with <br>wheat, yet shall not his folly be beaten out of him: <br>if Jesus Christ is the greatest man, you ought to <br>love him in the greatest degree; now hear how he <br>has given his sanction to the law of ten command- <br>ments"
mhh.h.illbk.23,mhh.c.illbk.23,given his sanction to the law of ten command
mhh.h.illbk.23,mhh.c.illbk.23,given his sanction to the law of ten command
mhh.h.illbk.23,mhh.c.illbk.23,"did he not mock at the sabbath, and so <br>mock the sabbaths God? murder those who were <br>murderd because of him? turn away the law from <br>the woman taken in adultery? steal the labor of <br>others to support him? bear false witness when <br>he omitted making a defence before Pilate? covet <br>when he pray'd for his disciples, and when he bid <br>them shake off the dust of their feet against such <br>as refused to lodge them? I tell you, no virtue <br>can exist without breaking these ten command"
mhh.h.illbk.23,mhh.c.illbk.23,"ments; Jesus was all virtue, and acted from im- <br>-pulse"
mhh.h.illbk.23,mhh.b.illbk.23,"greatest men best, those who envy or calumniate <br>great men hate God, for there is no other God. <br>The Angel hearing this became almost blue <br>but mastering himself he grew yellow, & at last <br>white pink & smiling. and then replied, <br>Thou Idolater, is not God One? & is not he <br>visible in Jesus Christ? and has not Jesus Christ <br>given his sanction to the law of ten commandments <br>and are not all other men fools. sinners, & nothings? <br>The Devil answer'd; bray a fool in a morter with <br>wheat. yet shall not his folly be beaten out of him: <br>if Jesus Christ is the greatest man, you ought to <br>love him in the greatest degree; now hear how he <br>has given his sanction to the law of ten command- <br>ments"
mhh.h.illbk.23,mhh.b.illbk.23,given his sanction to the law of ten command
mhh.h.illbk.23,mhh.b.illbk.23,given his sanction to the law of ten command
mhh.h.illbk.23,mhh.b.illbk.23,"did he not mock at the sabbath, and so <br>mock the sabbaths God? murder those who were <br>murderd because of him? turn away the law from <br>the woman taken in adultery? steal the labor of <br>others to support him? bear false witness when <br>he omitted making a defence before Pilate? covet <br>when he pray'd for his disciples, and when he bid <br>them shake off the dust of their feet against such <br>as refused to lodge them? I tell you, no virtue <br>can exist without breaking these ten command- <br>ments; Jesus was all virtue, and acted from im- <br>-pulse"
mhh.h.illbk.23,mhh.g.illbk.23,"23<br>greatest men best, those who envy or calumniate <br>great men hate God, for there is no other God. <br>The Angel hearing this became almost blue <br>but mastering himself he grew yellow, & at last <br>white pink & smiling. and then replied, <br>Thou Idolater, is not God One? & is not he <br>visible in Jesus Christ? and has not Jesus Christ <br>given his sanction to the law of ten commandments <br>and are not all other men fools, sinners"
mhh.h.illbk.23,mhh.g.illbk.23,given his sanction to the law of ten command
mhh.h.illbk.23,mhh.g.illbk.23,"nothings? <br>The Devil answer'd; bray a fool in a morter with <br>wheat"
mhh.h.illbk.23,mhh.g.illbk.23,"yet shall not his folly be beaten out of him: <br>if Jesus Christ is the greatest man, you ought to <br>love him in the greatest degree; now hear how he <br>has given his sanction to the law of ten command"
mhh.h.illbk.23,mhh.g.illbk.23,given his sanction to the law of ten command
mhh.h.illbk.23,mhh.g.illbk.23,"did he not mock at the sabbath, and so <br>mock the sabbaths God? murder those who were <br>murderd because of him? turn away the law from <br>the woman taken in adultery? steal the labor of <br>others to support him? bear false witness when <br>he omitted making a defence before Pilate? covet <br>when he pray'd for his disciples, and when he bid <br>them shake off the dust of their feet against such <br>as refused to lodge them? I tell you, no virtue <br>can exist without breaking these ten command"
mhh.h.illbk.23,mhh.g.illbk.23,"ments; Jesus was all virtue, and acted from im- <br>-pulse"
mhh.d.illbk.05,mhh.f.illbk.05,"Those who restrain desire, do so because theirs <br>is weak enough to be restrained; and the restrainer or <br>reason usurps its place & governs the unwilling.<br>And being restraind it by degrees becomes passive <br>till it is only the shadow of desire.<br>The history of this is written in Paradise Lost. & the <br>Governor or Reason is call'd Messiah.<br>And the original Archangel or possessor of the com- <br>-mand of the heavenly host, is calld the Devil or Satan <br>and his children are call'd Sin & Death<br>But in the Book of Job Miltons Messiah is call'd <br>Satan.<br>For this history has been adopted by both parties<br>It indeed appear'd to Reason as if Desire was <br>cast out, but the Devils account is, that the Messi-<br>-ah"
mhh.d.illbk.05,mhh.c.illbk.05,"Those who restrain desire, do so because theirs <br>is weak enough to be restrained; and the restrainer or <br>reason usurps its place & governs the unwilling.<br>And being restraind it by degrees becomes passive <br>till it is only the shadow of desire.<br>The history of this is written in Paradise Lost. & the <br>Governor or Reason is call'd Messiah.<br>And the original Archangel or possessor of the com- <br>-mand of the heavenly host, is call"
mhh.d.illbk.05,mhh.c.illbk.05,"d the Devil or Satan <br>and his children are call'd Sin & Death<br>But in the Book of Job Miltons Messiah is call'd <br>Satan.<br>For this history has been adopted by both parties<br>It indeed appear'd to Reason as if Desire was <br>cast out, but the Devils account is, that the Messi-<br>-ah"
mhh.d.illbk.05,mhh.b.illbk.05,"Those who restrain desire, do so because theirs <br>is weak enough to be restrained; and the restrainer or <br>reason usurps its place & governs the unwilling.<br>And being restraind it by degrees becomes passive <br>till it is only the shadow of desire.<br>The history of this is written in Paradise Lost. & the <br>Governor or Reason is call'd Messiah.<br>And the original Archangel or possessor of the com- <br>-mand of the heavenly host, is calld the Devil or Satan <br>and his children are call'd Sin & Death<br>But in the Book of Job Miltons Messiah is call'd <br>Satan.<br>For this history has been adopted by both parties<br>It indeed appear'd to Reason as if Desire was <br>cast out, but the Devils account is, that the Messi-<br>-ah"
mhh.d.illbk.05,mhh.h.illbk.05,"5<br>Those who restrain desire, do so because theirs <br>is weak enough to be restrained; and the restrainer or <br>Reason usurps its place & governs the unwilling.<br>And being restraind it by degrees becomes passive <br>till it is only the shadow of desire.<br>The history of this is written in Paradise Lost. & the <br>Governor or Reason is call'd Messiah.<br>And the original Archangel or possessor of the com"
mhh.d.illbk.05,mhh.h.illbk.05,"mand of the heavenly host, is calld the Devil or Satan <br>and his children are call'd Sin & Death<br>But in the Book of Job Miltons Messiah is call'd <br>Satan.<br>For this history has been adopted by both parties<br>It indeed appear'd to Reason as if Desire was <br>cast out. but the Devils account is"
mhh.d.illbk.05,mhh.e.illbk.05,"Those who restrain desire, do so because theirs <br>is weak enough to be restrained; and the restrainer or <br>reason usurps its place & governs the unwilling.<br>And being restraind it by degrees becomes passive <br>till it is only the shadow of desire.<br>The history of this is written in Paradise Lost. & the <br>Governor or Reason is call'd Messiah.<br>And the original Archangel or possessor of the com- <br>-mand of the heavenly host, is calld the Devil or Satan <br>and his children are call'd Sin & Death<br>But in the Book of Job Miltons Messiah is call'd <br>Satan.<br>For this history has been adopted by both parties<br>It indeed appear'd to Reason as if Desire was <br>cast out, but the Devils account is, that the Messi-<br>-ah"
mhh.d.illbk.05,mhh.g.illbk.05,"5<br>Those who restrain desire, do so because theirs <br>is weak enough to be restrained; and the restrainer or <br>reason usurps its place & governs the unwilling.<br>And being restraind it by degrees becomes passive <br>till it is only the shadow of desire.<br>The history of this is written in Paradise Lost. & the <br>Governor or Reason is call'd Messiah.<br>And the original Archangel or possessor of the com- <br>-mand of the heavenly host, is call"
mhh.d.illbk.05,mhh.g.illbk.05,"d the Devil or Satan <br>and his children are call'd Sin & Death<br>But in the Book of Job Miltons Messiah is call'd <br>Satan.<br>For this history has been adopted by both parties<br>It indeed appear'd to Reason as if Desire was <br>cast out, but the Devils account is, that the Messi-<br>-ah"
mhh.d.illbk.05,mhh.i.illbk.05,"5<br>Those who restrain desire, do so because theirs <br>is weak enough to be restrained; and the restrainer or <br>reason usurps its place & governs the unwilling.<br>And being restraind it by degrees becomes passive <br>till it is only the shadow of desire.<br>The history of this is written in Paradise Lost. & the <br>Governor or Reason is call'd Messiah.<br>And the original Archangel or possessor of the com- <br>-mand of the heavenly host, is calld the Devil or Satan <br>and his children are call'd Sin & Death<br>But in the Book of Job Miltons Messiah is call'd <br>Satan.<br>For this history has been adopted by both parties<br>It indeed appear'd to Reason as if Desire was <br>cast out, but the Devils account is, that the Messi-<br>-ah"
vda.c.illbk.09,vda.a.illbk.08,"And a palace of eternity in the jaws of the hungry grave<br>Over his porch these words are written. Take thy bliss O Man!<br>And sweet shall be thy taste & sweet thy infant joys renew!<br>Infancy, fearless, lustful, happy! nestling for delight<br>In laps of pleasure; Innocence! honest, open. seeking<br>The vigorous joys of morning light; open to virgin bliss.<br>Who taught thee modesty, subtil modesty! child of night & sleep <br>When thou awakest. wilt thou dissemble all thy secret joys<br>Or wert thou not awake when all this mystery was disclos'd"
vda.c.illbk.09,vda.a.illbk.08,"Then com'st thou forth a modest virgin knowing to dissemble<br>With nets found under thy night pillow, to catch virgin joy,<br>And brand it with the name of whore; & sell it in the night,<br>In silence. ev'n without a whisper, and in seeming sleep"
vda.c.illbk.09,vda.a.illbk.08,"Religious dreams and holy vespers, light thy smoky fires:<br>Once were thy fires lighted by the eyes of honest morn<br>And does my Theotormon seek this hypocrite modesty!<br>This knowing, artful, secret. fearful, cautious, trembling hypocrite. <br>Then is Oothoon a whore indeed! and all the virgin joys<br>Of life are harlots"
vda.c.illbk.09,vda.a.illbk.08,"and Theotormon is a sick mans dream<br>And Oothoon is the crafty slave of selfish holiness.<br>But Oothoon is not so. a virgin fill'd with virgin fancies<br>Open to joy and to delight where ever beauty appears<br>If in the morning sun I find it"
vda.c.illbk.09,vda.p.illbk.09,"6<br>And a palace of eternity in the jaws of the hungry grave<br>Over his porch these words are written. Take thy bliss O Man!<br>And sweet shall be thy taste & sweet thy infant joys renew!<br>Infancy, fearless, lustful, happy! nestling for delight<br>In laps of pleasure; Innocence! honest, open. seeking<br>The vigorous joys of morning light; open to virgin bliss.<br>Who taught thee modesty, subtil modesty! child of night & sleep <br>When thou awakest, wilt thou dissemble all thy secret joys<br>Or wert thou not awake when all this mystery was disclos'd!<br>Then com'st thou forth a modest virgin knowing to dissemble<br>With nets found under thy night pillow, to catch virgin joy,<br>And brand it with the name of whore; & sell it in the night,<br>In silence, ev'n without a whisper, and in seeming sleep"
vda.c.illbk.09,vda.p.illbk.09,"Religious dreams and holy vespers, light thy smoky fires:<br>Once were thy fires lighted by the eyes of honest morn<br>And does my Theotormon seek this hypocrite modesty!<br>This knowing, artful, secret. fearful, cautious, trembling hypocrite. <br>Then is Oothoon a whore indeed! and all the virgin joys<br>Of life are harlots"
